customer_id,first_name,last_name,email,city,state,country,region,acquisition_channel,first_order_date
278,Elizabeth,Johnson,elizabeth.johnson278@example.com,London,,UK,International,Organic Search,2024-06-20
279,Linda,Reddy,linda.reddy279@example.com,Milwaukee,WI,USA,Midwest,Organic Search,2025-10-23
280,Elena,Diaz,elena.diaz280@example.com,Orlando,FL,USA,South,Organic Search,2026-01-03
281,Karen,Moore,karen.moore281@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2025-11-13
282,Karen,Liu,karen.liu282@example.com,Atlanta,GA,USA,South,Paid Social,2026-07-23
283,David,Martin,david.martin283@example.com,Pittsburgh,PA,USA,Northeast,Direct,2024-05-03
284,Barbara,Iyer,barbara.iyer284@example.com,San Diego,CA,USA,West,Paid Social,2026-05-31
285,Daniel,Davis,daniel.davis285@example.com,New York,NY,USA,Northeast,Direct,2023-01-24
286,Hiroshi,Zhang,hiroshi.zhang286@example.com,Raleigh,NC,USA,South,Email Marketing,2024-06-14
287,Thomas,Green,thomas.green287@example.com,Nashville,TN,USA,South,Direct,2023-08-30
288,Patricia,Patel,patricia.patel288@example.com,Pittsburgh,PA,USA,Northeast,Organic Search,2023-05-11
289,Elizabeth,Wang,elizabeth.wang289@example.com,Kansas City,MO,USA,Midwest,Paid Social,2023-04-24
290,Nancy,Kumar,nancy.kumar290@example.com,San Jose,CA,USA,West,Organic Search,2023-07-30
291,Joseph,Anderson,joseph.anderson291@example.com,Milwaukee,WI,USA,Midwest,Organic Search,2023-01-26
292,Aiden,Kumar,aiden.kumar292@example.com,Tampa,FL,USA,South,Referral,2024-01-02
293,John,Yamamoto,john.yamamoto293@example.com,St. Louis,MO,USA,Midwest,Organic Search,2024-05-23
294,Wei,Moore,wei.moore294@example.com,Phoenix,AZ,USA,West,Paid Social,2023-09-02
295,Michael,Lopez,michael.lopez295@example.com,Seattle,WA,USA,West,Email Marketing,2023-04-05
296,David,Mehta,david.mehta296@example.com,Detroit,MI,USA,Midwest,Direct,2024-09-28
297,Emma,Smith,emma.smith297@example.com,Cleveland,OH,USA,Midwest,Organic Search,2026-02-28
298,Arjun,Mehta,arjun.mehta298@example.com,Cleveland,OH,USA,Midwest,Direct,2025-10-07
299,Betty,Flores,betty.flores299@example.com,Salt Lake City,UT,USA,West,Direct,2024-05-17
300,Sofia,Johnson,sofia.johnson300@example.com,Seattle,WA,USA,West,Paid Social,2026-07-26
301,Mary,Patel,mary.patel301@example.com,New York,NY,USA,Northeast,Direct,2025-02-09
302,Amit,Miller,amit.miller302@example.com,Indianapolis,IN,USA,Midwest,Paid Social,2024-05-02
303,Linda,Martinez,linda.martinez303@example.com,Nashville,TN,USA,South,Organic Search,2024-04-19
304,Mason,Nair,mason.nair304@example.com,Cleveland,OH,USA,Midwest,Paid Social,2023-06-23
305,Ethan,Rodriguez,ethan.rodriguez305@example.com,Melbourne,VIC,Australia,International,Email Marketing,2023-06-03
306,Linda,Iyer,linda.iyer306@example.com,Dallas,TX,USA,South,Organic Search,2024-06-18
307,Fatima,Diaz,fatima.diaz307@example.com,Atlanta,GA,USA,South,Organic Search,2024-07-10
308,Betty,Rodriguez,betty.rodriguez308@example.com,London,,UK,International,Organic Search,2023-08-05
309,Noah,Sharma,noah.sharma309@example.com,St. Louis,MO,USA,Midwest,Organic Search,2025-01-03
310,Anthony,Rao,anthony.rao310@example.com,Portland,OR,USA,West,Paid Social,2023-09-03
311,Sunita,Hill,sunita.hill311@example.com,Manchester,,UK,International,Organic Search,2024-11-02
312,Arjun,Gupta,arjun.gupta312@example.com,Orlando,FL,USA,South,Paid Social,2024-09-04
313,Daniel,Johnson,daniel.johnson313@example.com,Orlando,FL,USA,South,Email Marketing,2026-02-12
314,Arjun,Miller,arjun.miller314@example.com,Kansas City,MO,USA,Midwest,Organic Search,2023-10-14
315,Linda,Baker,linda.baker315@example.com,Seattle,WA,USA,West,Organic Search,2025-03-31
316,William,Kim,william.kim316@example.com,London,,UK,International,Organic Search,2023-06-03
317,David,Gonzalez,david.gonzalez317@example.com,Sacramento,CA,USA,West,Email Marketing,2023-07-08
318,Jin,Davis,jin.davis318@example.com,Chicago,IL,USA,Midwest,Referral,2023-04-14
319,Chen,Flores,chen.flores319@example.com,Orlando,FL,USA,South,Paid Social,2025-02-22
320,Daniel,Gupta,daniel.gupta320@example.com,Indianapolis,IN,USA,Midwest,Email Marketing,2024-07-17
321,Karen,Williams,karen.williams321@example.com,Sydney,NSW,Australia,International,Direct,2024-05-18
322,Isabella,Nair,isabella.nair322@example.com,Toronto,ON,Canada,International,Paid Social,2023-06-29
323,Sarah,Nair,sarah.nair323@example.com,Charlotte,NC,USA,South,Direct,2025-12-12
324,Harper,Johnson,harper.johnson324@example.com,Tampa,FL,USA,South,Email Marketing,2025-01-05
325,Lucas,Gupta,lucas.gupta325@example.com,Vancouver,BC,Canada,International,Paid Social,2025-03-06
326,Patricia,Sharma,patricia.sharma326@example.com,Manchester,,UK,International,Organic Search,2024-07-29
327,Aiden,Zhang,aiden.zhang327@example.com,Minneapolis,MN,USA,Midwest,Direct,2024-04-21
328,Richard,Thomas,richard.thomas328@example.com,Denver,CO,USA,West,Organic Search,2023-04-25
329,Mark,Tanaka,mark.tanaka329@example.com,Tampa,FL,USA,South,Paid Social,2023-12-22
330,Wei,Green,wei.green330@example.com,Minneapolis,MN,USA,Midwest,Referral,2023-02-27
331,Carlos,Tanaka,carlos.tanaka331@example.com,Vancouver,BC,Canada,International,Organic Search,2024-01-21
332,Isabella,Liu,isabella.liu332@example.com,Portland,OR,USA,West,Organic Search,2023-03-19
333,Sandra,Park,sandra.park333@example.com,Seattle,WA,USA,West,Organic Search,2025-09-05
334,Betty,Rodriguez,betty.rodriguez334@example.com,Miami,FL,USA,South,Direct,2024-10-24
335,Charles,Kim,charles.kim335@example.com,Austin,TX,USA,South,Direct,2025-12-13
336,Elizabeth,Kumar,elizabeth.kumar336@example.com,Orlando,FL,USA,South,Direct,2024-11-20
337,Sarah,Hernandez,sarah.hernandez337@example.com,Pittsburgh,PA,USA,Northeast,Email Marketing,2025-09-24
338,Daniel,Hill,daniel.hill338@example.com,Toronto,ON,Canada,International,Direct,2026-06-10
339,Mark,Scott,mark.scott339@example.com,London,,UK,International,Email Marketing,2025-02-13
340,Rajesh,Rodriguez,rajesh.rodriguez340@example.com,Columbus,OH,USA,Midwest,Direct,2026-03-19
341,John,Lopez,john.lopez341@example.com,Manchester,,UK,International,Organic Search,2026-06-06
342,Susan,Wang,susan.wang342@example.com,Austin,TX,USA,South,Organic Search,2023-06-09
343,Wei,Hernandez,wei.hernandez343@example.com,Melbourne,VIC,Australia,International,Email Marketing,2023-07-01
344,Jin,Rao,jin.rao344@example.com,New York,NY,USA,Northeast,Organic Search,2024-05-26
345,Hiroshi,Taylor,hiroshi.taylor345@example.com,San Antonio,TX,USA,South,Direct,2023-04-09
346,Omar,Hernandez,omar.hernandez346@example.com,St. Louis,MO,USA,Midwest,Paid Social,2025-02-14
347,Ana,Miller,ana.miller347@example.com,Las Vegas,NV,USA,West,Email Marketing,2026-03-29
348,Mark,Hernandez,mark.hernandez348@example.com,Sacramento,CA,USA,West,Organic Search,2023-03-10
349,Wei,Taylor,wei.taylor349@example.com,San Antonio,TX,USA,South,Organic Search,2023-12-15
350,Christopher,Flores,christopher.flores350@example.com,Phoenix,AZ,USA,West,Paid Social,2023-07-10
351,Sophia,Hill,sophia.hill351@example.com,Los Angeles,CA,USA,West,Paid Social,2023-12-04
352,Chen,Hernandez,chen.hernandez352@example.com,Houston,TX,USA,South,Organic Search,2024-02-25
353,Sofia,Diaz,sofia.diaz353@example.com,Toronto,ON,Canada,International,Direct,2026-01-11
354,Neha,Martin,neha.martin354@example.com,Denver,CO,USA,West,Organic Search,2025-03-15
355,Lucas,Martinez,lucas.martinez355@example.com,Houston,TX,USA,South,Paid Social,2025-05-25
356,Sophia,Gonzalez,sophia.gonzalez356@example.com,San Antonio,TX,USA,South,Organic Search,2023-12-16
357,William,Chen,william.chen357@example.com,San Diego,CA,USA,West,Organic Search,2025-03-25
358,Rohan,Garcia,rohan.garcia358@example.com,Salt Lake City,UT,USA,West,Paid Social,2025-01-29
359,Jose,Lopez,jose.lopez359@example.com,Sacramento,CA,USA,West,Organic Search,2025-06-19
360,Mark,Moore,mark.moore360@example.com,Vancouver,BC,Canada,International,Organic Search,2023-07-18
361,Hiroshi,Liu,hiroshi.liu361@example.com,St. Louis,MO,USA,Midwest,Referral,2026-04-22
362,Linda,Singh,linda.singh362@example.com,Raleigh,NC,USA,South,Paid Social,2026-01-01
363,Aiden,Tanaka,aiden.tanaka363@example.com,Denver,CO,USA,West,Paid Social,2023-06-11
364,John,Li,john.li364@example.com,Vancouver,BC,Canada,International,Email Marketing,2026-03-16
365,Charles,Davis,charles.davis365@example.com,Sacramento,CA,USA,West,Organic Search,2023-12-09
366,Matthew,Rodriguez,matthew.rodriguez366@example.com,Chicago,IL,USA,Midwest,Paid Social,2025-06-10
367,Charles,Park,charles.park367@example.com,Boston,MA,USA,Northeast,Organic Search,2023-05-18
368,Fatima,Yamamoto,fatima.yamamoto368@example.com,Atlanta,GA,USA,South,Email Marketing,2025-11-30
369,Mary,Diaz,mary.diaz369@example.com,Sydney,NSW,Australia,International,Direct,2025-05-09
370,Karen,Martinez,karen.martinez370@example.com,Vancouver,BC,Canada,International,Direct,2023-07-25
371,Richard,Jackson,richard.jackson371@example.com,Salt Lake City,UT,USA,West,Email Marketing,2025-04-21
372,Lucas,Tanaka,lucas.tanaka372@example.com,Manchester,,UK,International,Paid Social,2023-12-19
373,Charles,Nguyen,charles.nguyen373@example.com,Manchester,,UK,International,Direct,2025-04-02
374,Jin,Diaz,jin.diaz374@example.com,Denver,CO,USA,West,Organic Search,2025-08-31
375,Jose,Johnson,jose.johnson375@example.com,Miami,FL,USA,South,Email Marketing,2024-09-12
376,Lucas,Diaz,lucas.diaz376@example.com,San Antonio,TX,USA,South,Referral,2024-04-11
377,Olivia,Baker,olivia.baker377@example.com,Atlanta,GA,USA,South,Organic Search,2025-05-03
378,Barbara,Gonzalez,barbara.gonzalez378@example.com,Sacramento,CA,USA,West,Organic Search,2025-04-13
379,Mason,Kumar,mason.kumar379@example.com,Houston,TX,USA,South,Paid Social,2023-11-22
380,Ethan,Reddy,ethan.reddy380@example.com,Dallas,TX,USA,South,Email Marketing,2025-12-09
381,Patricia,Lopez,patricia.lopez381@example.com,Charlotte,NC,USA,South,Email Marketing,2024-02-16
382,Arjun,Williams,arjun.williams382@example.com,Kansas City,MO,USA,Midwest,Organic Search,2025-01-08
383,Vikram,Kumar,vikram.kumar383@example.com,Kansas City,MO,USA,Midwest,Paid Social,2026-07-25
384,Patricia,Thomas,patricia.thomas384@example.com,Cleveland,OH,USA,Midwest,Paid Social,2025-07-02
385,Aiden,Kim,aiden.kim385@example.com,Toronto,ON,Canada,International,Paid Social,2023-12-01
386,Rohan,Green,rohan.green386@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2025-03-02
387,Margaret,Anderson,margaret.anderson387@example.com,Seattle,WA,USA,West,Direct,2024-07-05
388,Mia,Johnson,mia.johnson388@example.com,New York,NY,USA,Northeast,Paid Social,2023-09-28
389,Mary,Anderson,mary.anderson389@example.com,Boston,MA,USA,Northeast,Direct,2024-09-17
390,Vikram,Iyer,vikram.iyer390@example.com,Tampa,FL,USA,South,Email Marketing,2025-07-29
391,Noah,Martin,noah.martin391@example.com,Raleigh,NC,USA,South,Email Marketing,2025-03-24
392,James,Li,james.li392@example.com,Cleveland,OH,USA,Midwest,Paid Social,2026-05-01
393,Sunita,Torres,sunita.torres393@example.com,San Antonio,TX,USA,South,Paid Social,2024-11-19
394,Mei,Moore,mei.moore394@example.com,Boston,MA,USA,Northeast,Direct,2026-08-27
395,Karen,Zhang,karen.zhang395@example.com,Denver,CO,USA,West,Email Marketing,2026-05-13
396,Wei,Torres,wei.torres396@example.com,Dallas,TX,USA,South,Direct,2025-10-15
397,Rohan,Nair,rohan.nair397@example.com,Orlando,FL,USA,South,Paid Social,2023-03-14
398,Matthew,Patel,matthew.patel398@example.com,Seattle,WA,USA,West,Direct,2026-07-31
399,Carlos,Li,carlos.li399@example.com,Portland,OR,USA,West,Email Marketing,2026-02-17
400,Richard,Chen,richard.chen400@example.com,Dallas,TX,USA,South,Direct,2026-02-18
401,Lisa,Torres,lisa.torres401@example.com,Miami,FL,USA,South,Direct,2024-03-31
402,Amit,Nair,amit.nair402@example.com,Miami,FL,USA,South,Paid Social,2026-04-14
403,Jessica,Chen,jessica.chen403@example.com,Houston,TX,USA,South,Email Marketing,2026-04-10
404,Elizabeth,Chen,elizabeth.chen404@example.com,Charlotte,NC,USA,South,Paid Social,2025-02-20
405,Sofia,Brown,sofia.brown405@example.com,Austin,TX,USA,South,Organic Search,2024-02-15
406,Emma,Martinez,emma.martinez406@example.com,Atlanta,GA,USA,South,Email Marketing,2024-01-05
407,Lucas,Patel,lucas.patel407@example.com,Melbourne,VIC,Australia,International,Referral,2024-10-03
408,James,Rao,james.rao408@example.com,Nashville,TN,USA,South,Organic Search,2023-12-12
409,Christopher,Wang,christopher.wang409@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2025-06-07
410,Ahmed,Iyer,ahmed.iyer410@example.com,Las Vegas,NV,USA,West,Paid Social,2023-03-19
411,Jose,Smith,jose.smith411@example.com,Atlanta,GA,USA,South,Direct,2025-12-23
412,James,Kelly,james.kelly412@example.com,Denver,CO,USA,West,Organic Search,2024-12-06
413,Susan,Singh,susan.singh413@example.com,Milwaukee,WI,USA,Midwest,Direct,2023-12-09
414,Jennifer,Martin,jennifer.martin414@example.com,Detroit,MI,USA,Midwest,Paid Social,2025-12-01
415,Yuki,Iyer,yuki.iyer415@example.com,Dallas,TX,USA,South,Paid Social,2025-09-30
416,Matthew,Hernandez,matthew.hernandez416@example.com,Orlando,FL,USA,South,Organic Search,2024-04-04
417,Thomas,Wilson,thomas.wilson417@example.com,Los Angeles,CA,USA,West,Direct,2023-12-13
418,John,Singh,john.singh418@example.com,Melbourne,VIC,Australia,International,Organic Search,2025-12-31
419,Michael,Scott,michael.scott419@example.com,San Antonio,TX,USA,South,Direct,2023-02-10
420,Joseph,Nair,joseph.nair420@example.com,Sacramento,CA,USA,West,Paid Social,2026-01-25
421,Karen,Wilson,karen.wilson421@example.com,Melbourne,VIC,Australia,International,Organic Search,2025-05-11
422,Mason,Moore,mason.moore422@example.com,Sydney,NSW,Australia,International,Direct,2023-10-08
423,Susan,Li,susan.li423@example.com,Sydney,NSW,Australia,International,Organic Search,2023-08-22
424,Isabella,Gonzalez,isabella.gonzalez424@example.com,Manchester,,UK,International,Organic Search,2024-06-22
425,Betty,Gupta,betty.gupta425@example.com,St. Louis,MO,USA,Midwest,Organic Search,2023-03-22
426,Anthony,Diaz,anthony.diaz426@example.com,Las Vegas,NV,USA,West,Organic Search,2023-01-06
427,Barbara,Davis,barbara.davis427@example.com,Vancouver,BC,Canada,International,Direct,2023-11-02
428,Mia,Jones,mia.jones428@example.com,San Antonio,TX,USA,South,Email Marketing,2026-08-12
429,Rajesh,Taylor,rajesh.taylor429@example.com,Kansas City,MO,USA,Midwest,Organic Search,2023-12-24
430,Rajesh,Kumar,rajesh.kumar430@example.com,Atlanta,GA,USA,South,Paid Social,2023-08-26
431,Jennifer,Smith,jennifer.smith431@example.com,Dallas,TX,USA,South,Direct,2023-12-16
432,Olivia,Nguyen,olivia.nguyen432@example.com,Nashville,TN,USA,South,Email Marketing,2023-07-10
433,Yuki,Lopez,yuki.lopez433@example.com,San Diego,CA,USA,West,Paid Social,2025-07-23
434,Luis,Diaz,luis.diaz434@example.com,Las Vegas,NV,USA,West,Email Marketing,2026-08-21
435,Nancy,Davis,nancy.davis435@example.com,Dallas,TX,USA,South,Direct,2023-05-01
436,Christopher,Miller,christopher.miller436@example.com,St. Louis,MO,USA,Midwest,Referral,2025-09-15
437,Olivia,Lopez,olivia.lopez437@example.com,Sydney,NSW,Australia,International,Paid Social,2025-01-04
438,Thomas,Chen,thomas.chen438@example.com,Baltimore,MD,USA,Northeast,Organic Search,2025-04-22
439,David,Taylor,david.taylor439@example.com,Atlanta,GA,USA,South,Organic Search,2025-12-10
440,Mark,Scott,mark.scott440@example.com,Miami,FL,USA,South,Paid Social,2026-06-20
441,Arjun,Chen,arjun.chen441@example.com,Minneapolis,MN,USA,Midwest,Direct,2026-08-06
442,Michael,Smith,michael.smith442@example.com,San Jose,CA,USA,West,Paid Social,2025-08-19
443,Nancy,Jones,nancy.jones443@example.com,Baltimore,MD,USA,Northeast,Organic Search,2024-11-08
444,Michael,Li,michael.li444@example.com,Seattle,WA,USA,West,Paid Social,2025-02-14
445,Priya,Garcia,priya.garcia445@example.com,Kansas City,MO,USA,Midwest,Paid Social,2026-03-19
446,Isabella,Rao,isabella.rao446@example.com,Atlanta,GA,USA,South,Organic Search,2025-10-15
447,Robert,Miller,robert.miller447@example.com,Orlando,FL,USA,South,Paid Social,2026-02-15
448,Barbara,Park,barbara.park448@example.com,Sydney,NSW,Australia,International,Direct,2025-11-07
449,Emma,Patel,emma.patel449@example.com,Cleveland,OH,USA,Midwest,Email Marketing,2024-04-01
450,Jin,Yamamoto,jin.yamamoto450@example.com,Sydney,NSW,Australia,International,Direct,2025-01-14
451,Joseph,Miller,joseph.miller451@example.com,Seattle,WA,USA,West,Organic Search,2024-12-28
452,Rajesh,Yamamoto,rajesh.yamamoto452@example.com,Raleigh,NC,USA,South,Paid Social,2023-08-06
453,Nancy,Wang,nancy.wang453@example.com,Dallas,TX,USA,South,Email Marketing,2025-04-18
454,Betty,Gonzalez,betty.gonzalez454@example.com,San Diego,CA,USA,West,Referral,2025-03-15
455,Matthew,Hill,matthew.hill455@example.com,Miami,FL,USA,South,Organic Search,2025-04-28
456,Jessica,Baker,jessica.baker456@example.com,Sacramento,CA,USA,West,Paid Social,2026-04-21
457,Sarah,Wang,sarah.wang457@example.com,New York,NY,USA,Northeast,Paid Social,2023-04-10
458,Chen,Kim,chen.kim458@example.com,Las Vegas,NV,USA,West,Referral,2023-12-29
459,Daniel,Flores,daniel.flores459@example.com,Dallas,TX,USA,South,Organic Search,2026-05-14
460,Mei,Li,mei.li460@example.com,Tampa,FL,USA,South,Paid Social,2026-06-01
461,Arjun,Moore,arjun.moore461@example.com,Orlando,FL,USA,South,Referral,2024-08-25
462,Sarah,Rodriguez,sarah.rodriguez462@example.com,St. Louis,MO,USA,Midwest,Direct,2025-11-15
463,Wei,Hill,wei.hill463@example.com,Toronto,ON,Canada,International,Direct,2024-02-16
464,Rajesh,Torres,rajesh.torres464@example.com,Minneapolis,MN,USA,Midwest,Referral,2023-09-29
465,Daniel,Li,daniel.li465@example.com,Salt Lake City,UT,USA,West,Direct,2024-10-22
466,Carlos,Yamamoto,carlos.yamamoto466@example.com,Las Vegas,NV,USA,West,Direct,2025-05-04
467,Logan,Jackson,logan.jackson467@example.com,Pittsburgh,PA,USA,Northeast,Email Marketing,2025-12-06
468,Ana,Martinez,ana.martinez468@example.com,Houston,TX,USA,South,Direct,2024-02-14
469,Christopher,Jackson,christopher.jackson469@example.com,Boston,MA,USA,Northeast,Organic Search,2023-05-08
470,Rajesh,Wilson,rajesh.wilson470@example.com,Salt Lake City,UT,USA,West,Organic Search,2025-07-15
471,Mark,Green,mark.green471@example.com,Toronto,ON,Canada,International,Paid Social,2025-11-12
472,Neha,Diaz,neha.diaz472@example.com,Houston,TX,USA,South,Referral,2025-03-04
473,Wei,Yamamoto,wei.yamamoto473@example.com,Houston,TX,USA,South,Organic Search,2024-05-29
474,Olivia,Anderson,olivia.anderson474@example.com,Melbourne,VIC,Australia,International,Direct,2026-08-19
475,Harper,Green,harper.green475@example.com,Manchester,,UK,International,Organic Search,2024-02-01
476,Daniel,Torres,daniel.torres476@example.com,Phoenix,AZ,USA,West,Organic Search,2023-12-22
477,Jessica,Singh,jessica.singh477@example.com,Chicago,IL,USA,Midwest,Paid Social,2026-02-13
478,Christopher,Kim,christopher.kim478@example.com,Boston,MA,USA,Northeast,Organic Search,2025-08-13
479,Karen,Williams,karen.williams479@example.com,Austin,TX,USA,South,Referral,2026-05-07
480,Sunita,Wang,sunita.wang480@example.com,Vancouver,BC,Canada,International,Paid Social,2023-05-30
481,Wei,Zhang,wei.zhang481@example.com,Seattle,WA,USA,West,Referral,2025-12-02
482,Ethan,Hernandez,ethan.hernandez482@example.com,St. Louis,MO,USA,Midwest,Paid Social,2025-04-06
483,Mark,Wilson,mark.wilson483@example.com,Miami,FL,USA,South,Organic Search,2024-08-24
484,Amelia,Chen,amelia.chen484@example.com,Toronto,ON,Canada,International,Email Marketing,2026-08-22
485,Hiroshi,Rao,hiroshi.rao485@example.com,Denver,CO,USA,West,Email Marketing,2026-06-10
486,Arjun,Williams,arjun.williams486@example.com,Atlanta,GA,USA,South,Paid Social,2023-08-21
487,Harper,Flores,harper.flores487@example.com,Detroit,MI,USA,Midwest,Organic Search,2025-11-24
488,Jose,Li,jose.li488@example.com,Milwaukee,WI,USA,Midwest,Paid Social,2023-03-31
489,Matthew,Sharma,matthew.sharma489@example.com,Milwaukee,WI,USA,Midwest,Organic Search,2023-07-16
490,Logan,Liu,logan.liu490@example.com,New York,NY,USA,Northeast,Direct,2024-03-07
